SITE CODE,Year,Month,Day,Hour,BarometricPressure(hPa),BarometricPressure(PSI)
SMO,2020,1,27,3,998.18,14.47361
SMO,2020,1,27,4,998.23,14.474335
SMO,2020,1,27,5,998.55,14.478975
SMO,2020,1,27,6,999.38,14.49101
SMO,2020,1,27,7,999.97,14.499565
SMO,2020,1,27,8,1000.51,14.507395
SMO,2020,1,27,9,1000.83,14.512035
SMO,2020,1,27,10,1000.72,14.51044
SMO,2020,1,27,11,1000.43,14.506235
SMO,2020,1,27,12,999.91,14.498695
SMO,2020,1,27,13,999.48,14.49246
SMO,2020,1,27,14,999.1,14.48695
SMO,2020,1,27,15,999.01,14.485645
SMO,2020,1,27,16,999.32,14.49014
SMO,2020,1,27,17,999.69,14.495505
SMO,2020,1,27,18,1000.06,14.50087
SMO,2020,1,27,19,1000.34,14.50493
SMO,2020,1,27,20,1000.4,14.5058
SMO,2020,1,27,21,1000.3,14.50435
SMO,2020,1,27,22,1000.09,14.501305
SMO,2020,1,27,23,999.87,14.498115
SMO,2020,1,28,0,999.6,14.4942
SMO,2020,1,28,1,999.29,14.489705
SMO,2020,1,28,2,998.99,14.485355
SMO,2020,1,28,3,998.77,14.482165
SMO,2020,1,28,4,998.93,14.484485
SMO,2020,1,28,5,999.52,14.49304
SMO,2020,1,28,6,1000,14.5
SMO,2020,1,28,7,1000.41,14.505945
SMO,2020,1,28,8,1000.75,14.510875
SMO,2020,1,28,9,1000.98,14.51421
SMO,2020,1,28,10,1001,14.5145
SMO,2020,1,28,11,1000.57,14.508265
SMO,2020,1,28,12,1000.08,14.50116
SMO,2020,1,28,13,999.49,14.492605
SMO,2020,1,28,14,999.43,14.491735
SMO,2020,1,28,15,999.51,14.492895
SMO,2020,1,28,16,999.91,14.498695
SMO,2020,1,28,17,1000.24,14.50348
SMO,2020,1,28,18,1000.73,14.510585
SMO,2020,1,28,19,1001.23,14.517835
SMO,2020,1,28,20,1001.26,14.51827
SMO,2020,1,28,21,1001.23,14.517835
SMO,2020,1,28,22,1001,14.5145
SMO,2020,1,28,23,1000.53,14.507685
SMO,2020,1,29,0,999.73,14.496085
SMO,2020,1,29,1,999.24,14.48898
SMO,2020,1,29,2,998.99,14.485355
SMO,2020,1,29,3,999.15,14.487675
SMO,2020,1,29,4,999.3,14.48985
SMO,2020,1,29,5,999.65,14.494925
SMO,2020,1,29,6,999.91,14.498695
SMO,2020,1,29,7,1000.43,14.506235
SMO,2020,1,29,8,1000.84,14.51218
SMO,2020,1,29,9,1000.97,14.514065
SMO,2020,1,29,10,1001.03,14.514935
SMO,2020,1,29,11,1000.73,14.510585
SMO,2020,1,29,12,999.85,14.497825
SMO,2020,1,29,13,999.11,14.487095
SMO,2020,1,29,14,998.77,14.482165
SMO,2020,1,29,15,998.86,14.48347
SMO,2020,1,29,16,999.32,14.49014
SMO,2020,1,29,17,999.91,14.498695
SMO,2020,1,29,18,1000.64,14.50928
SMO,2020,1,29,19,1001.03,14.514935
SMO,2020,1,29,20,1001.27,14.518415
SMO,2020,1,29,21,1001.23,14.517835
SMO,2020,1,29,22,1000.94,14.51363
SMO,2020,1,29,23,1000.4,14.5058
SMO,2020,1,30,0,999.94,14.49913
SMO,2020,1,30,1,999.69,14.495505
SMO,2020,1,30,2,999.61,14.494345
SMO,2020,1,30,3,999.68,14.49536
SMO,2020,1,30,4,1000.12,14.50174
SMO,2020,1,30,5,1000.81,14.511745
SMO,2020,1,30,6,1001.71,14.524795
SMO,2020,1,30,7,1002.1,14.53045
SMO,2020,1,30,8,1002.46,14.53567
SMO,2020,1,30,9,1003.07,14.544515
SMO,2020,1,30,10,1003.14,14.54553
SMO,2020,1,30,11,1002.73,14.539585
SMO,2020,1,30,12,1002.21,14.532045
SMO,2020,1,30,13,1001.56,14.52262
SMO,2020,1,30,14,1001.39,14.520155
SMO,2020,1,30,15,1001.62,14.52349
SMO,2020,1,30,16,1002.34,14.53393
SMO,2020,1,30,17,1002.9,14.54205
SMO,2020,1,30,18,1003.07,14.544515
SMO,2020,1,30,19,1003.33,14.548285
SMO,2020,1,30,20,1003.11,14.545095
SMO,2020,1,30,21,1002.41,14.534945
SMO,2020,1,30,22,1001.8,14.5261
SMO,2020,1,30,23,1001.47,14.521315
SMO,2020,1,31,0,1000.65,14.509425
SMO,2020,1,31,1,1000.24,14.50348
SMO,2020,1,31,2,999.89,14.498405
SMO,2020,1,31,3,999.79,14.496955
SMO,2020,1,31,4,999.92,14.49884
SMO,2020,1,31,5,1000.36,14.50522
SMO,2020,1,31,6,1000.99,14.514355
SMO,2020,1,31,7,1001.8,14.5261
SMO,2020,1,31,8,1002.47,14.535815
SMO,2020,1,31,9,1002.9,14.54205
SMO,2020,1,31,10,1002.85,14.541325
SMO,2020,1,31,11,1002.33,14.533785
SMO,2020,1,31,12,1001.56,14.52262
SMO,2020,1,31,13,1000.59,14.508555
SMO,2020,1,31,14,1000.21,14.503045
SMO,2020,1,31,15,1000.36,14.50522
SMO,2020,1,31,16,1000.64,14.50928
SMO,2020,1,31,17,1000.87,14.512615
SMO,2020,1,31,18,1001.2,14.5174
SMO,2020,1,31,19,1001.38,14.52001
SMO,2020,1,31,20,1001.13,14.516385
SMO,2020,1,31,21,1000.75,14.510875
SMO,2020,1,31,22,1000.26,14.50377
SMO,2020,1,31,23,999.67,14.495215
SMO,2020,2,1,0,998.95,14.484775
SMO,2020,2,1,1,998.45,14.477525
SMO,2020,2,1,2,997.98,14.47071
SMO,2020,2,1,3,997.68,14.46636
SMO,2020,2,1,4,998.12,14.47274
SMO,2020,2,1,5,998.55,14.478975
SMO,2020,2,1,6,999.13,14.487385
SMO,2020,2,1,7,999.98,14.49971
SMO,2020,2,1,8,1000.38,14.50551
SMO,2020,2,1,9,1000.65,14.509425
SMO,2020,2,1,10,1000.45,14.506525
SMO,2020,2,1,11,999.89,14.498405
SMO,2020,2,1,12,998.98,14.48521
SMO,2020,2,1,13,998.1,14.47245
SMO,2020,2,1,14,997.79,14.467955
SMO,2020,2,1,15,997.88,14.46926
SMO,2020,2,1,16,998.19,14.473755
SMO,2020,2,1,17,998.65,14.480425
SMO,2020,2,1,18,999,14.4855
SMO,2020,2,1,19,999.03,14.485935
SMO,2020,2,1,20,999.14,14.48753
SMO,2020,2,1,21,998.84,14.48318
SMO,2020,2,1,22,998.58,14.47941
SMO,2020,2,1,23,998.12,14.47274
SMO,2020,2,2,0,997.54,14.46433
SMO,2020,2,2,1,997.36,14.46172
SMO,2020,2,2,2,997,14.4565
SMO,2020,2,2,3,996.93,14.455485
SMO,2020,2,2,4,997.06,14.45737
SMO,2020,2,2,5,997.57,14.464765
SMO,2020,2,2,6,998.05,14.471725
SMO,2020,2,2,7,998.47,14.477815
SMO,2020,2,2,8,998.82,14.48289
SMO,2020,2,2,9,998.78,14.48231
SMO,2020,2,2,10,998.39,14.476655
SMO,2020,2,2,11,997.74,14.46723
SMO,2020,2,2,12,996.9,14.45505
SMO,2020,2,2,13,996.14,14.44403
SMO,2020,2,2,14,995.82,14.43939
SMO,2020,2,2,15,995.83,14.439535
SMO,2020,2,2,16,996.05,14.442725
SMO,2020,2,2,17,996.66,14.45157
SMO,2020,2,2,18,997,14.4565
SMO,2020,2,2,19,997.15,14.458675
SMO,2020,2,2,20,997.43,14.462735
SMO,2020,2,2,21,997.44,14.46288
SMO,2020,2,2,22,997.03,14.456935
SMO,2020,2,2,23,996.56,14.45012
SMO,2020,2,3,0,995.83,14.439535
SMO,2020,2,3,1,995.52,14.43504
SMO,2020,2,3,2,995.25,14.431125
SMO,2020,2,3,3,995.01,14.427645
SMO,2020,2,3,4,995.49,14.434605
SMO,2020,2,3,5,996.04,14.44258
SMO,2020,2,3,6,996.83,14.454035
SMO,2020,2,3,7,997.55,14.464475
SMO,2020,2,3,8,998.02,14.47129
SMO,2020,2,3,9,998.24,14.47448
SMO,2020,2,3,10,998.23,14.474335
SMO,2020,2,3,11,997.72,14.46694
SMO,2020,2,3,12,996.72,14.45244
SMO,2020,2,3,13,996.19,14.444755
SMO,2020,2,3,14,996.04,14.44258
SMO,2020,2,3,15,996.13,14.443885
SMO,2020,2,3,16,996.22,14.44519
SMO,2020,2,3,17,997,14.4565
SMO,2020,2,3,18,997.99,14.470855
SMO,2020,2,3,19,998.22,14.47419
SMO,2020,2,3,20,998.15,14.473175
SMO,2020,2,3,21,997.92,14.46984
SMO,2020,2,3,22,997.77,14.467665
SMO,2020,2,3,23,997.51,14.463895
SMO,2020,2,4,0,997.11,14.458095
SMO,2020,2,4,1,996.69,14.452005
SMO,2020,2,4,2,996.37,14.447365
SMO,2020,2,4,3,996.62,14.45099
SMO,2020,2,4,4,997.09,14.457805
SMO,2020,2,4,5,997.79,14.467955
SMO,2020,2,4,6,998.34,14.47593
SMO,2020,2,4,7,998.97,14.485065
SMO,2020,2,4,8,999.46,14.49217
SMO,2020,2,4,9,999.84,14.49768
SMO,2020,2,4,10,999.57,14.493765
SMO,2020,2,4,11,999.28,14.48956
SMO,2020,2,4,12,999.01,14.485645
SMO,2020,2,4,13,998.68,14.48086
SMO,2020,2,4,14,998.62,14.47999
SMO,2020,2,4,15,998.78,14.48231
SMO,2020,2,4,16,999.23,14.488835
SMO,2020,2,4,17,999.65,14.494925
SMO,2020,2,4,18,1000.21,14.503045
SMO,2020,2,4,19,1000.6,14.5087
SMO,2020,2,4,20,1000.8,14.5116
SMO,2020,2,4,21,1000.66,14.50957
SMO,2020,2,4,22,1000.42,14.50609
SMO,2020,2,4,23,999.7,14.49565
SMO,2020,2,5,0,998.99,14.485355
SMO,2020,2,5,1,998.42,14.47709
SMO,2020,2,5,2,998.28,14.47506
SMO,2020,2,5,3,998.53,14.478685
SMO,2020,2,5,4,999.09,14.486805
SMO,2020,2,5,5,999.72,14.49594
SMO,2020,2,5,6,1000.15,14.502175
SMO,2020,2,5,7,1000.91,14.513195
SMO,2020,2,5,8,1001.36,14.51972
SMO,2020,2,5,9,1001.79,14.525955
SMO,2020,2,5,10,1001.7,14.52465
SMO,2020,2,5,11,1000.99,14.514355
SMO,2020,2,5,12,1000.02,14.50029
SMO,2020,2,5,13,999.75,14.496375
SMO,2020,2,5,14,999.58,14.49391
SMO,2020,2,5,15,999.62,14.49449
SMO,2020,2,5,16,999.9,14.49855
SMO,2020,2,5,17,1000.54,14.50783
SMO,2020,2,5,18,1001.23,14.517835
SMO,2020,2,5,19,1001.85,14.526825
SMO,2020,2,5,20,1002.02,14.52929
SMO,2020,2,5,21,1001.89,14.527405
SMO,2020,2,5,22,1001.81,14.526245
SMO,2020,2,5,23,1001.5,14.52175
SMO,2020,2,6,0,1000.96,14.51392
SMO,2020,2,6,1,1000.39,14.505655
SMO,2020,2,6,2,1000.17,14.502465
SMO,2020,2,6,3,1000.31,14.504495
SMO,2020,2,6,4,1000.56,14.50812
SMO,2020,2,6,5,1001.09,14.515805
SMO,2020,2,6,6,1001.48,14.52146
SMO,2020,2,6,7,1002.08,14.53016
SMO,2020,2,6,8,1002.52,14.53654
SMO,2020,2,6,9,1002.8,14.5406
SMO,2020,2,6,10,1002.64,14.53828
SMO,2020,2,6,11,1002.43,14.535235
SMO,2020,2,6,12,1001.56,14.52262
SMO,2020,2,6,13,1000.93,14.513485
SMO,2020,2,6,14,1000.59,14.508555
SMO,2020,2,6,15,999.99,14.499855
SMO,2020,2,6,16,999.78,14.49681
SMO,2020,2,6,17,1000.15,14.502175
SMO,2020,2,6,18,1000.17,14.502465
SMO,2020,2,6,19,1000.39,14.505655
SMO,2020,2,6,20,1000.37,14.505365
SMO,2020,2,6,21,1000.31,14.504495
SMO,2020,2,6,22,1000.14,14.50203
SMO,2020,2,6,23,999.57,14.493765
SMO,2020,2,7,0,999,14.4855
SMO,2020,2,7,1,998.3,14.47535
SMO,2020,2,7,2,998.04,14.47158
SMO,2020,2,7,3,997.95,14.470275
SMO,2020,2,7,4,998.47,14.477815
SMO,2020,2,7,5,999.05,14.486225
SMO,2020,2,7,6,999.38,14.49101
SMO,2020,2,7,7,999.76,14.49652
SMO,2020,2,7,8,1000.28,14.50406
SMO,2020,2,7,9,1000.41,14.505945
SMO,2020,2,7,10,1000.19,14.502755
SMO,2020,2,7,11,999.67,14.495215
SMO,2020,2,7,12,998.76,14.48202
SMO,2020,2,7,13,997.96,14.47042
SMO,2020,2,7,14,997.47,14.463315
SMO,2020,2,7,15,998.4,14.4768
SMO,2020,2,7,16,998.67,14.480715
SMO,2020,2,7,17,999.09,14.486805
SMO,2020,2,7,18,999.79,14.496955
SMO,2020,2,7,19,1000.3,14.50435
SMO,2020,2,7,20,1000.05,14.500725
SMO,2020,2,7,21,999.92,14.49884
SMO,2020,2,7,22,999.5,14.49275
SMO,2020,2,7,23,998.86,14.48347
SMO,2020,2,8,0,998.34,14.47593
SMO,2020,2,8,1,997.57,14.464765
SMO,2020,2,8,2,997.07,14.457515
SMO,2020,2,8,3,997.02,14.45679
SMO,2020,2,8,4,997.49,14.463605
SMO,2020,2,8,5,997.75,14.467375
SMO,2020,2,8,6,998.21,14.474045
SMO,2020,2,8,7,998.92,14.48434
SMO,2020,2,8,8,999.05,14.486225
SMO,2020,2,8,9,998.97,14.485065
SMO,2020,2,8,10,998.66,14.48057
SMO,2020,2,8,11,998.25,14.474625
SMO,2020,2,8,12,998.07,14.472015
SMO,2020,2,8,13,997.7,14.46665
SMO,2020,2,8,14,997.48,14.46346
SMO,2020,2,8,15,997.75,14.467375
SMO,2020,2,8,16,998.14,14.47303
SMO,2020,2,8,17,998.47,14.477815
SMO,2020,2,8,18,999.47,14.492315
SMO,2020,2,8,19,999.81,14.497245
SMO,2020,2,8,20,1000.2,14.5029
SMO,2020,2,8,21,1000.23,14.503335
SMO,2020,2,8,22,1000.08,14.50116
SMO,2020,2,8,23,1000.08,14.50116
SMO,2020,2,9,0,999.62,14.49449
SMO,2020,2,9,1,999.25,14.489125
SMO,2020,2,9,2,998.61,14.479845
SMO,2020,2,9,3,998.83,14.483035
SMO,2020,2,9,4,999.23,14.488835
SMO,2020,2,9,5,999.6,14.4942
SMO,2020,2,9,6,999.87,14.498115
SMO,2020,2,9,7,1000.41,14.505945
SMO,2020,2,9,8,1000.72,14.51044
SMO,2020,2,9,9,1001.24,14.51798
SMO,2020,2,9,10,1001.32,14.51914
SMO,2020,2,9,11,1000.76,14.51102
SMO,2020,2,9,12,999.86,14.49797
SMO,2020,2,9,13,998.89,14.483905
SMO,2020,2,9,14,998.75,14.481875
SMO,2020,2,9,15,998.84,14.48318
SMO,2020,2,9,16,999.08,14.48666
SMO,2020,2,9,17,999.39,14.491155
SMO,2020,2,9,18,1000.11,14.501595
SMO,2020,2,9,19,1000.54,14.50783
SMO,2020,2,9,20,1000.5,14.50725
SMO,2020,2,9,21,1000.51,14.507395
SMO,2020,2,9,22,1000.41,14.505945
SMO,2020,2,9,23,1000.05,14.500725
SMO,2020,2,10,0,999.71,14.495795
SMO,2020,2,10,1,999.52,14.49304
SMO,2020,2,10,2,999.41,14.491445
SMO,2020,2,10,3,999.54,14.49333
SMO,2020,2,10,4,1000.23,14.503335
SMO,2020,2,10,5,1000.16,14.50232
SMO,2020,2,10,6,1000.58,14.50841
SMO,2020,2,10,7,1001.32,14.51914
SMO,2020,2,10,8,1001.79,14.525955
SMO,2020,2,10,9,1002.26,14.53277
SMO,2020,2,10,10,1002.07,14.530015
SMO,2020,2,10,11,1001.87,14.527115
SMO,2020,2,10,12,1001.25,14.518125
SMO,2020,2,10,13,1000.5,14.50725
SMO,2020,2,10,14,999.83,14.497535
SMO,2020,2,10,15,1000.14,14.50203
SMO,2020,2,10,16,1000.36,14.50522
SMO,2020,2,10,17,1000.59,14.508555
SMO,2020,2,10,18,1001.25,14.518125
SMO,2020,2,10,19,1001.74,14.52523
SMO,2020,2,10,20,1001.65,14.523925
SMO,2020,2,10,21,1001.45,14.521025
SMO,2020,2,10,22,1000.82,14.51189
SMO,2020,2,10,23,1000.51,14.507395
SMO,2020,2,11,0,1000.04,14.50058
SMO,2020,2,11,1,999.66,14.49507
SMO,2020,2,11,2,999.45,14.492025
SMO,2020,2,11,3,999.27,14.489415
SMO,2020,2,11,4,999.56,14.49362
SMO,2020,2,11,5,1000.04,14.50058
SMO,2020,2,11,6,1000.41,14.505945
SMO,2020,2,11,7,1000.67,14.509715
SMO,2020,2,11,8,1001.2,14.5174
SMO,2020,2,11,9,1001.39,14.520155
SMO,2020,2,11,10,1001.01,14.514645
SMO,2020,2,11,11,1000.68,14.50986
SMO,2020,2,11,12,1000.32,14.50464
SMO,2020,2,11,13,999.8,14.4971
SMO,2020,2,11,14,999.51,14.492895
SMO,2020,2,11,15,999.48,14.49246
SMO,2020,2,11,16,999.57,14.493765
SMO,2020,2,11,17,1000.11,14.501595
SMO,2020,2,11,18,1000.66,14.50957
SMO,2020,2,11,19,1000.74,14.51073
SMO,2020,2,11,20,1000.8,14.5116
SMO,2020,2,11,21,1000.71,14.510295
SMO,2020,2,11,22,1000.57,14.508265
SMO,2020,2,11,23,1000.61,14.508845
SMO,2020,2,12,0,999.73,14.496085
SMO,2020,2,12,1,999.07,14.486515
SMO,2020,2,12,2,998.53,14.478685
SMO,2020,2,12,3,998.49,14.478105
SMO,2020,2,12,4,998.53,14.478685
SMO,2020,2,12,5,998.85,14.483325
SMO,2020,2,12,6,999.21,14.488545
SMO,2020,2,12,7,999.47,14.492315
SMO,2020,2,12,8,999.9,14.49855
SMO,2020,2,12,9,1000.14,14.50203
SMO,2020,2,12,10,999.94,14.49913
SMO,2020,2,12,11,999.34,14.49043
SMO,2020,2,12,12,998.6,14.4797
SMO,2020,2,12,13,997.84,14.46868
SMO,2020,2,12,14,997.29,14.460705
SMO,2020,2,12,15,997.54,14.46433
SMO,2020,2,12,16,997.79,14.467955
SMO,2020,2,12,17,998.12,14.47274
SMO,2020,2,12,18,998.52,14.47854
SMO,2020,2,12,19,998.96,14.48492
SMO,2020,2,12,20,998.89,14.483905
SMO,2020,2,12,21,998.8,14.4826
SMO,2020,2,12,22,998.5,14.47825
SMO,2020,2,12,23,997.9,14.46955
SMO,2020,2,13,0,997.25,14.460125
SMO,2020,2,13,1,997,14.4565
SMO,2020,2,13,2,996.68,14.45186
SMO,2020,2,13,3,996.54,14.44983
SMO,2020,2,13,4,996.6,14.4507
SMO,2020,2,13,5,997.11,14.458095
SMO,2020,2,13,6,997.62,14.46549
SMO,2020,2,13,7,998.16,14.47332
SMO,2020,2,13,8,998.38,14.47651
SMO,2020,2,13,9,998.63,14.480135
SMO,2020,2,13,10,998.26,14.47477
SMO,2020,2,13,11,997.37,14.461865
SMO,2020,2,13,12,996.67,14.451715
SMO,2020,2,13,13,996.2,14.4449
SMO,2020,2,13,14,996.15,14.444175
SMO,2020,2,13,15,996.37,14.447365
SMO,2020,2,13,16,996.66,14.45157
SMO,2020,2,13,17,997.57,14.464765
SMO,2020,2,13,18,998.15,14.473175
SMO,2020,2,13,19,998.44,14.47738
SMO,2020,2,13,20,998.68,14.48086
SMO,2020,2,13,21,998.4,14.4768
SMO,2020,2,13,22,997.95,14.470275
SMO,2020,2,13,23,997.15,14.458675
SMO,2020,2,14,0,996.94,14.45563
SMO,2020,2,14,1,996.45,14.448525
SMO,2020,2,14,2,995.86,14.43997
SMO,2020,2,14,3,995.11,14.429095
SMO,2020,2,14,4,994.75,14.423875
SMO,2020,2,14,5,995.35,14.432575
SMO,2020,2,14,6,995.91,14.440695
SMO,2020,2,14,7,996.28,14.44606
SMO,2020,2,14,8,996.48,14.44896
SMO,2020,2,14,9,996.61,14.450845
SMO,2020,2,14,10,996.36,14.44722
SMO,2020,2,14,11,995.63,14.436635
SMO,2020,2,14,12,994.88,14.42576
SMO,2020,2,14,13,994.32,14.41764
SMO,2020,2,14,14,994.13,14.414885
SMO,2020,2,14,15,994.37,14.418365
SMO,2020,2,14,16,994.74,14.42373
SMO,2020,2,14,17,995.12,14.42924
SMO,2020,2,14,18,995.72,14.43794
SMO,2020,2,14,19,996.29,14.446205
SMO,2020,2,14,20,996.27,14.445915
SMO,2020,2,14,21,996,14.442
SMO,2020,2,14,22,995.54,14.43533
SMO,2020,2,14,23,995.56,14.43562
SMO,2020,2,15,0,995.11,14.429095
SMO,2020,2,15,1,994.51,14.420395
SMO,2020,2,15,2,994.19,14.415755
SMO,2020,2,15,3,993.87,14.411115
SMO,2020,2,15,4,994.18,14.41561
SMO,2020,2,15,5,994.77,14.424165
SMO,2020,2,15,6,995.59,14.436055
SMO,2020,2,15,7,996.28,14.44606
SMO,2020,2,15,8,996.74,14.45273
SMO,2020,2,15,9,997,14.4565
SMO,2020,2,15,10,996.96,14.45592
SMO,2020,2,15,11,995.88,14.44026
SMO,2020,2,15,12,994.89,14.425905
SMO,2020,2,15,13,994.08,14.41416
SMO,2020,2,15,14,993.61,14.407345
SMO,2020,2,15,15,993.7,14.40865
SMO,2020,2,15,16,994.08,14.41416
SMO,2020,2,15,17,994.74,14.42373
SMO,2020,2,15,18,995.6,14.4362
SMO,2020,2,15,19,995.8,14.4391
SMO,2020,2,15,20,995.8,14.4391
SMO,2020,2,15,21,995.42,14.43359
SMO,2020,2,15,22,994.93,14.426485
SMO,2020,2,15,23,994.27,14.416915
SMO,2020,2,16,0,993.55,14.406475
SMO,2020,2,16,1,992.55,14.391975
SMO,2020,2,16,2,992.37,14.389365
SMO,2020,2,16,3,992.03,14.384435
SMO,2020,2,16,4,991.67,14.379215
SMO,2020,2,16,5,991.84,14.38168
SMO,2020,2,16,6,991.71,14.379795
SMO,2020,2,16,7,990.87,14.367615
SMO,2020,2,16,8,990.64,14.36428
SMO,2020,2,16,9,990.35,14.360075
SMO,2020,2,16,10,989.22,14.34369
SMO,2020,2,16,11,988.87,14.338615
SMO,2020,2,16,12,988.28,14.33006
SMO,2020,2,16,13,987.37,14.316865
SMO,2020,2,16,14,987.14,14.31353
SMO,2020,2,16,15,987.52,14.31904
SMO,2020,2,16,16,988.12,14.32774
SMO,2020,2,16,17,988.97,14.340065
SMO,2020,2,16,18,989.52,14.34804
SMO,2020,2,16,19,989.73,14.351085
SMO,2020,2,16,20,989.66,14.35007
SMO,2020,2,16,21,989.5,14.34775
SMO,2020,2,16,22,988.78,14.33731
SMO,2020,2,16,23,987.54,14.31933
SMO,2020,2,17,0,986.57,14.305265
SMO,2020,2,17,1,985.92,14.29584
SMO,2020,2,17,2,985.78,14.29381
SMO,2020,2,17,3,985.04,14.28308
SMO,2020,2,17,4,985.08,14.28366
SMO,2020,2,17,5,985.45,14.289025
SMO,2020,2,17,6,986.39,14.302655
SMO,2020,2,17,7,986.8,14.3086
SMO,2020,2,17,8,988.32,14.33064
SMO,2020,2,17,9,988.44,14.33238
SMO,2020,2,17,10,986.53,14.304685
SMO,2020,2,17,11,984.7,14.27815
SMO,2020,2,17,12,986.96,14.31092
SMO,2020,2,17,13,987.46,14.31817
SMO,2020,2,17,14,987.94,14.32513
SMO,2020,2,17,15,988.6,14.3347
SMO,2020,2,17,16,988.57,14.334265
SMO,2020,2,17,17,989.91,14.353695
SMO,2020,2,17,18,990.68,14.36486
SMO,2020,2,17,19,991.36,14.37472
SMO,2020,2,17,20,991.26,14.37327
SMO,2020,2,17,21,991.61,14.378345
SMO,2020,2,17,22,991.63,14.378635
SMO,2020,2,17,23,991.25,14.373125
SMO,2020,2,18,0,990.65,14.364425
SMO,2020,2,18,1,990.05,14.355725
SMO,2020,2,18,2,989.8,14.3521
SMO,2020,2,18,3,989.6,14.3492
SMO,2020,2,18,4,990.17,14.357465
SMO,2020,2,18,5,991.24,14.37298
SMO,2020,2,18,6,991.86,14.38197
SMO,2020,2,18,7,992.33,14.388785
SMO,2020,2,18,8,993.03,14.398935
SMO,2020,2,18,9,993.68,14.40836
SMO,2020,2,18,10,994.26,14.41677
SMO,2020,2,18,11,993.51,14.405895
SMO,2020,2,18,12,992.8,14.3956
SMO,2020,2,18,13,991.91,14.382695
SMO,2020,2,18,14,992,14.384
SMO,2020,2,18,15,991.95,14.383275
SMO,2020,2,18,16,992.66,14.39357
SMO,2020,2,18,17,993.63,14.407635
SMO,2020,2,18,18,994.4,14.4188
SMO,2020,2,18,19,995.34,14.43243
SMO,2020,2,18,20,995.44,14.43388
SMO,2020,2,18,21,995.12,14.42924
SMO,2020,2,18,22,994.53,14.420685
SMO,2020,2,18,23,994.28,14.41706
SMO,2020,2,19,0,994.03,14.413435
SMO,2020,2,19,1,993.46,14.40517
SMO,2020,2,19,2,993.23,14.401835
SMO,2020,2,19,3,992.74,14.39473
SMO,2020,2,19,4,993.43,14.404735
SMO,2020,2,19,5,994.07,14.414015
SMO,2020,2,19,6,994.31,14.417495
SMO,2020,2,19,7,994.32,14.41764
SMO,2020,2,19,8,994.8,14.4246
SMO,2020,2,19,9,994.77,14.424165
SMO,2020,2,19,10,993.95,14.412275
SMO,2020,2,19,11,993.45,14.405025
SMO,2020,2,19,12,993.01,14.398645
SMO,2020,2,19,13,992.24,14.38748
SMO,2020,2,19,14,992.45,14.390525
SMO,2020,2,19,15,992.78,14.39531
SMO,2020,2,19,16,993.17,14.400965
SMO,2020,2,19,17,993.88,14.41126
SMO,2020,2,19,18,995.16,14.42982
SMO,2020,2,19,19,996.37,14.447365
SMO,2020,2,19,20,996.6,14.4507
SMO,2020,2,19,21,996.48,14.44896
SMO,2020,2,19,22,996.31,14.446495
SMO,2020,2,19,23,996.14,14.44403
SMO,2020,2,20,0,995.89,14.440405
SMO,2020,2,20,1,995.5,14.43475
SMO,2020,2,20,2,995.5,14.43475
SMO,2020,2,20,3,995.47,14.434315
SMO,2020,2,20,4,995.6,14.4362
SMO,2020,2,20,5,996.02,14.44229
SMO,2020,2,20,6,996.86,14.45447
SMO,2020,2,20,7,997.56,14.46462
SMO,2020,2,20,8,997.89,14.469405
SMO,2020,2,20,9,998.06,14.47187
SMO,2020,2,20,10,998.15,14.473175
SMO,2020,2,20,11,997.74,14.46723
SMO,2020,2,20,12,997.01,14.456645
SMO,2020,2,20,13,996.29,14.446205
SMO,2020,2,20,14,995.83,14.439535
SMO,2020,2,20,15,995.01,14.427645
SMO,2020,2,20,16,995.01,14.427645
SMO,2020,2,20,17,994.7,14.42315
SMO,2020,2,20,18,995.11,14.429095
SMO,2020,2,20,19,995.33,14.432285
SMO,2020,2,20,20,996.03,14.442435
SMO,2020,2,20,21,997.07,14.457515
SMO,2020,2,20,22,998.18,14.47361
SMO,2020,2,20,23,998.67,14.480715
SMO,2020,2,21,0,998.18,14.47361
SMO,2020,2,21,1,997.84,14.46868
SMO,2020,2,21,2,997.41,14.462445
SMO,2020,2,21,3,997.58,14.46491
SMO,2020,2,21,4,998.33,14.475785
SMO,2020,2,21,5,998.8,14.4826
SMO,2020,2,21,6,999.32,14.49014
SMO,2020,2,21,7,999.95,14.499275
SMO,2020,2,21,8,1000.39,14.505655
SMO,2020,2,21,9,1000.92,14.51334
SMO,2020,2,21,10,1000.89,14.512905
SMO,2020,2,21,11,1000.33,14.504785
SMO,2020,2,21,12,999.66,14.49507
SMO,2020,2,21,13,999.02,14.48579
SMO,2020,2,21,14,998.51,14.478395
SMO,2020,2,21,15,998.53,14.478685
SMO,2020,2,21,16,998.78,14.48231
SMO,2020,2,21,17,999.39,14.491155
SMO,2020,2,21,18,1000.09,14.501305
SMO,2020,2,21,19,1000.58,14.50841
SMO,2020,2,21,20,1001.05,14.515225
SMO,2020,2,21,21,1000.64,14.50928
SMO,2020,2,21,22,1000.35,14.505075
SMO,2020,2,21,23,999.84,14.49768
SMO,2020,2,22,0,999.22,14.48869
SMO,2020,2,22,1,998.72,14.48144
SMO,2020,2,22,2,998.27,14.474915
SMO,2020,2,22,3,998.1,14.47245
SMO,2020,2,22,4,998.3,14.47535
SMO,2020,2,22,5,998.83,14.483035
